"","tweet","created","retweet","word","sentiment","cat","es","NA","logretweet"
"1007",561,2017-10-02 14:00:00,3,"avoid","fear","evitar","evitar","UTF-8",1.38629436111989
"1008",561,2017-10-02 14:00:00,3,"force","anger","força","fuerza","UTF-8",1.38629436111989
"1009",561,2017-10-02 14:00:00,3,"force","fear","força","fuerza","UTF-8",1.38629436111989
"1010",562,2017-10-17 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"1011",562,2017-10-17 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"1012",563,2017-10-18 07:00:00,3,"lost","sadness","perdre","perdió","UTF-8",1.38629436111989
"1013",564,2017-10-11 10:00:00,0,"budget","trust","pressupost","presupuesto","UTF-8",0
"1014",566,2017-10-02 08:00:00,0,"difficult","fear","difícil","difícil","UTF-8",0
"1015",567,2017-10-06 09:00:00,0,"law","trust","llei","ley","UTF-8",0
"1016",567,2017-10-06 09:00:00,0,"ill","anger","malalt","enfermo","UTF-8",0
"1017",567,2017-10-06 09:00:00,0,"ill","disgust","malalt","enfermo","UTF-8",0
"1018",567,2017-10-06 09:00:00,0,"ill","fear","malalt","enfermo","UTF-8",0
"1019",567,2017-10-06 09:00:00,0,"ill","sadness","malalt","enfermo","UTF-8",0
"1020",570,2017-10-02 10:00:00,0,"shame","disgust","vergonya","vergüenza","UTF-8",0
"1021",570,2017-10-02 10:00:00,0,"shame","fear","vergonya","vergüenza","UTF-8",0
"1022",570,2017-10-02 10:00:00,0,"shame","sadness","vergonya","vergüenza","UTF-8",0
"1023",570,2017-10-02 10:00:00,0,"ashamed","disgust","avergonyit","avergonzado","UTF-8",0
"1024",570,2017-10-02 10:00:00,0,"ashamed","sadness","avergonyit","avergonzado","UTF-8",0
"1025",571,2017-10-17 16:00:00,0,"anarchy","anger","anarquia","anarquía","UTF-8",0
"1026",571,2017-10-17 16:00:00,0,"anarchy","fear","anarquia","anarquía","UTF-8",0
"1027",571,2017-10-17 16:00:00,0,"disorder","fear","trastorn","trastorno","UTF-8",0
"1028",571,2017-10-17 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"1029",571,2017-10-17 16:00:00,0,"obey","fear","obeir","obedecer","UTF-8",0
"1030",574,2017-10-12 10:00:00,0,"separatist","anger","separatista","separatista","UTF-8",0
"1031",574,2017-10-12 10:00:00,0,"separatist","disgust","separatista","separatista","UTF-8",0
"1032",575,2017-10-13 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"1033",575,2017-10-13 22:00:00,0,"majority","trust","majoria","mayoria","UTF-8",0
"1034",575,2017-10-13 22:00:00,0,"bomb","anger","bomba","bomba","UTF-8",0
"1035",575,2017-10-13 22:00:00,0,"bomb","fear","bomba","bomba","UTF-8",0
"1036",575,2017-10-13 22:00:00,0,"bomb","sadness","bomba","bomba","UTF-8",0
"1037",575,2017-10-13 22:00:00,0,"bomb","surprise","bomba","bomba","UTF-8",0
"1038",576,2017-10-16 00:00:00,40,"equality","joy","igualtat","igualdad","UTF-8",3.71357206670431
"1039",576,2017-10-16 00:00:00,40,"equality","trust","igualtat","igualdad","UTF-8",3.71357206670431
"1040",576,2017-10-16 00:00:00,40,"good","joy","bo","bueno","UTF-8",3.71357206670431
"1041",576,2017-10-16 00:00:00,40,"good","surprise","bo","bueno","UTF-8",3.71357206670431
"1042",577,2017-10-12 10:00:00,0,"inter","sadness","enterrar","enterrar","UTF-8",0
"1043",577,2017-10-12 10:00:00,0,"conflict","anger","conflicte","conflicto","UTF-8",0
"1044",577,2017-10-12 10:00:00,0,"conflict","fear","conflicte","conflicto","UTF-8",0
"1045",577,2017-10-12 10:00:00,0,"conflict","sadness","conflicte","conflicto","UTF-8",0
"1046",577,2017-10-12 10:00:00,0,"corruption","disgust","corrupció","corrupción","UTF-8",0
"1047",579,2017-10-08 13:00:00,0,"bad","anger","una mica","malo","UTF-8",0
"1048",579,2017-10-08 13:00:00,0,"bad","disgust","una mica","malo","UTF-8",0
"1049",579,2017-10-08 13:00:00,0,"bad","fear","una mica","malo","UTF-8",0
"1050",579,2017-10-08 13:00:00,0,"bad","sadness","malament","malo","UTF-8",0
"1051",580,2017-10-17 12:00:00,0,"sex","joy","sexe","sexo","UTF-8",0
"1052",580,2017-10-17 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"1053",581,2017-10-07 00:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"1054",584,2017-10-14 17:00:00,17,"success","joy","èxit","éxito","UTF-8",2.89037175789616
"1055",584,2017-10-14 17:00:00,17,"freedom","joy","llibertat","libertad","UTF-8",2.89037175789616
"1056",584,2017-10-14 17:00:00,17,"freedom","trust","llibertat","libertad","UTF-8",2.89037175789616
"1057",587,2017-10-04 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"1058",588,2017-10-20 08:00:00,0,"forecast","anticipation","pronòstic","pronóstico","UTF-8",0
"1059",592,2017-10-09 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"1060",593,2017-10-15 21:00:00,2,"storm","anger","tempesta","tormenta","UTF-8",1.09861228866811
"1061",593,2017-10-15 21:00:00,2,"wild","surprise","salvatge","salvaje","UTF-8",1.09861228866811
"1062",594,2017-10-15 21:00:00,0,"ally","trust","aliat","aliado","UTF-8",0
"1063",594,2017-10-15 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"1064",595,2017-10-17 08:00:00,0,"assault","anger","assalt","asalto","UTF-8",0
"1065",595,2017-10-17 08:00:00,0,"assault","fear","assalt","asalto","UTF-8",0
"1066",597,2017-10-04 12:00:00,6,"hit","anger","colpejar","golpear","UTF-8",1.94591014905531
"1067",600,2017-10-17 15:00:00,0,"suspicious","anger","suspicaz","suspicaz","UTF-8",0
"1068",600,2017-10-17 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"1069",601,2017-10-20 09:00:00,0,"law","trust","llei","ley","UTF-8",0
"1070",603,2017-10-20 10:00:00,0,"mistake","sadness","Error","Error","UTF-8",0
"1071",603,2017-10-20 10:00:00,0,"politics","anger","política","política","UTF-8",0
"1072",603,2017-10-20 10:00:00,0,"bias","anger","parcialitat","parcialidad","UTF-8",0
"1073",604,2017-10-17 19:00:00,0,"respect","joy","respecte","respeto","UTF-8",0
"1074",604,2017-10-17 19:00:00,0,"respect","trust","respecte","respeto","UTF-8",0
"1075",604,2017-10-17 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"1076",605,2017-10-04 16:00:00,0,"innocent","trust","innocent","inocente","UTF-8",0
"1077",605,2017-10-04 16:00:00,0,"bloody","anger","sagnant","sangriento","UTF-8",0
"1078",605,2017-10-04 16:00:00,0,"bloody","disgust","sagnant","sangriento","UTF-8",0
"1079",605,2017-10-04 16:00:00,0,"bloody","fear","sagnant","sangriento","UTF-8",0
"1080",605,2017-10-04 16:00:00,0,"bloody","sadness","sagnant","sangriento","UTF-8",0
"1081",606,2017-10-11 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"1082",607,2017-10-02 22:00:00,0,"terrible","anger","terrible","terrible","UTF-8",0
"1083",607,2017-10-02 22:00:00,0,"terrible","disgust","terrible","terrible","UTF-8",0
"1084",607,2017-10-02 22:00:00,0,"terrible","fear","terrible","terrible","UTF-8",0
"1085",607,2017-10-02 22:00:00,0,"terrible","sadness","terrible","terrible","UTF-8",0
"1086",608,2017-10-03 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"1087",609,2017-10-05 04:00:00,0,"result","anticipation","resultat","resultado","UTF-8",0
"1088",609,2017-10-05 04:00:00,0,"leader","trust","líder","líder","UTF-8",0
"1089",610,2017-10-10 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"1090",611,2017-10-10 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"1091",611,2017-10-10 21:00:00,0,"heroic","joy","heroic","heroico","UTF-8",0
"1092",611,2017-10-10 21:00:00,0,"heroic","surprise","heroic","heroico","UTF-8",0
"1093",612,2017-10-12 21:00:00,8,"law","trust","llei","ley","UTF-8",2.19722457733622
"1094",612,2017-10-12 21:00:00,8,"philanthropist","trust","filantrop","filántropo","UTF-8",2.19722457733622
"1095",612,2017-10-12 21:00:00,8,"guilty","anger","culpable","culpable","UTF-8",2.19722457733622
"1096",612,2017-10-12 21:00:00,8,"guilty","sadness","culpable","culpable","UTF-8",2.19722457733622
"1097",613,2017-10-09 21:00:00,0,"abortion","disgust","avortament","aborto","UTF-8",0
"1098",613,2017-10-09 21:00:00,0,"abortion","fear","avortament","aborto","UTF-8",0
"1099",613,2017-10-09 21:00:00,0,"abortion","sadness","avortament","aborto","UTF-8",0
"1100",613,2017-10-09 21:00:00,0,"unacceptable","sadness","inacceptable","inaceptable","UTF-8",0
"1101",613,2017-10-09 21:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"1102",613,2017-10-09 21:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"1103",613,2017-10-09 21:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"1104",613,2017-10-09 21:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"1105",614,2017-10-11 15:00:00,0,"tax","sadness","impost","impuesto","UTF-8",0
"1106",614,2017-10-11 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"1107",616,2017-10-05 22:00:00,0,"volunteer","fear","voluntari","voluntario","UTF-8",0
"1108",616,2017-10-05 22:00:00,0,"volunteer","joy","voluntari","voluntario","UTF-8",0
"1109",616,2017-10-05 22:00:00,0,"volunteer","trust","voluntari","voluntario","UTF-8",0
"1110",616,2017-10-05 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"1111",616,2017-10-05 22:00:00,0,"military","fear","militar","militar","UTF-8",0
"1112",617,2017-10-01 19:00:00,0,"chaos","anger","caos","caos","UTF-8",0
"1113",617,2017-10-01 19:00:00,0,"chaos","fear","caos","caos","UTF-8",0
"1114",617,2017-10-01 19:00:00,0,"chaos","sadness","caos","caos","UTF-8",0
"1115",618,2017-10-03 20:00:00,0,"united","trust","unit","unido","UTF-8",0
"1116",620,2017-10-13 15:00:00,1,"tickle","joy","pessigolles","cosquillas","UTF-8",0.693147180559945
"1117",620,2017-10-13 15:00:00,1,"tickle","surprise","pessigolles","cosquillas","UTF-8",0.693147180559945
"1118",620,2017-10-13 15:00:00,1,"true","joy","cert","cierto","UTF-8",0.693147180559945
"1119",620,2017-10-13 15:00:00,1,"true","trust","cert","cierto","UTF-8",0.693147180559945
"1120",620,2017-10-13 15:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"1121",622,2017-10-09 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"1122",622,2017-10-09 05:00:00,0,"compliance","trust","conformitat","conformidad","UTF-8",0
"1123",623,2017-10-05 10:00:00,3,"violence","anger","violència","violencia","UTF-8",1.38629436111989
"1124",623,2017-10-05 10:00:00,3,"violence","fear","violència","violencia","UTF-8",1.38629436111989
"1125",623,2017-10-05 10:00:00,3,"violence","sadness","violència","violencia","UTF-8",1.38629436111989
"1126",624,2017-10-20 06:00:00,0,"legal","trust","legal","legal","UTF-8",0
"1127",624,2017-10-20 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"1128",625,2017-10-01 23:00:00,0,"punishment","anger","càstig","castigo","UTF-8",0
"1129",625,2017-10-01 23:00:00,0,"punishment","disgust","càstig","castigo","UTF-8",0
"1130",625,2017-10-01 23:00:00,0,"punishment","fear","càstig","castigo","UTF-8",0
"1131",625,2017-10-01 23:00:00,0,"law","trust","llei","ley","UTF-8",0
"1132",626,2017-10-09 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"1133",628,2017-10-01 22:00:00,0,"illegitimate","anger","il·legítim","ilegítimo","UTF-8",0
"1134",628,2017-10-01 22:00:00,0,"illegitimate","disgust","il·legítim","ilegítimo","UTF-8",0
"1135",628,2017-10-01 22:00:00,0,"illegitimate","fear","il·legítim","ilegítimo","UTF-8",0
"1136",628,2017-10-01 22:00:00,0,"illegitimate","sadness","il·legítim","ilegítimo","UTF-8",0
"1137",628,2017-10-01 22:00:00,0,"illegitimate","surprise","il·legítim","ilegítimo","UTF-8",0
"1138",630,2017-10-05 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"1139",632,2017-10-05 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"1140",632,2017-10-05 22:00:00,0,"professor","trust","professor","profesor","UTF-8",0
"1141",634,2017-10-08 06:00:00,0,"leave","surprise","sortir","salir","UTF-8",0
"1142",634,2017-10-08 06:00:00,0,"freedom","joy","llibertat","libertad","UTF-8",0
"1143",634,2017-10-08 06:00:00,0,"freedom","trust","llibertat","libertad","UTF-8",0
"1144",636,2017-10-12 10:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"1145",636,2017-10-12 10:00:00,2,"art","joy","arte","arte","UTF-8",1.09861228866811
"1146",636,2017-10-12 10:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"1147",636,2017-10-12 10:00:00,2,"gift","joy","regal","regalo","UTF-8",1.09861228866811
"1148",636,2017-10-12 10:00:00,2,"gift","surprise","regal","regalo","UTF-8",1.09861228866811
"1149",637,2017-10-19 18:00:00,0,"leader","trust","líder","líder","UTF-8",0
"1150",639,2017-10-13 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"1151",641,2017-10-17 15:00:00,1,"bleak","sadness","desolat","desolado","UTF-8",0.693147180559945
"1152",643,2017-10-01 19:00:00,61,"illegal","anger","il·legal","ilegal","UTF-8",4.12713438504509
"1153",643,2017-10-01 19:00:00,61,"illegal","disgust","il·legal","ilegal","UTF-8",4.12713438504509
"1154",643,2017-10-01 19:00:00,61,"illegal","fear","il·legal","ilegal","UTF-8",4.12713438504509
"1155",643,2017-10-01 19:00:00,61,"illegal","sadness","il·legal","ilegal","UTF-8",4.12713438504509
"1156",643,2017-10-01 19:00:00,61,"invalid","sadness","no vàlid","inválido","UTF-8",4.12713438504509
"1157",645,2017-10-01 13:00:00,0,"sabotage","anger","sabotatge","sabotaje","UTF-8",0
"1158",645,2017-10-01 13:00:00,0,"sabotage","disgust","sabotatge","sabotaje","UTF-8",0
"1159",645,2017-10-01 13:00:00,0,"sabotage","fear","sabotatge","sabotaje","UTF-8",0
"1160",645,2017-10-01 13:00:00,0,"sabotage","sadness","sabotatge","sabotaje","UTF-8",0
"1161",645,2017-10-01 13:00:00,0,"sabotage","surprise","sabotatge","sabotaje","UTF-8",0
"1162",647,2017-10-03 21:00:00,51,"gun","anger","pistola","pistola","UTF-8",3.95124371858143
"1163",647,2017-10-03 21:00:00,51,"gun","fear","pistola","pistola","UTF-8",3.95124371858143
"1164",647,2017-10-03 21:00:00,51,"rule","trust","regla","regla","UTF-8",3.95124371858143
"1165",647,2017-10-03 21:00:00,51,"killing","anger","assassinat","asesinato","UTF-8",3.95124371858143
"1166",647,2017-10-03 21:00:00,51,"killing","fear","assassinat","asesinato","UTF-8",3.95124371858143
"1167",647,2017-10-03 21:00:00,51,"killing","sadness","assassinat","asesinato","UTF-8",3.95124371858143
"1168",647,2017-10-03 21:00:00,51,"law","trust","llei","ley","UTF-8",3.95124371858143
"1169",648,2017-10-16 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"1170",650,2017-10-02 09:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"1171",650,2017-10-02 09:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"1172",650,2017-10-02 09:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"1173",650,2017-10-02 09:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"1174",650,2017-10-02 09:00:00,0,"legal","trust","legal","legal","UTF-8",0
"1175",651,2017-10-11 15:00:00,0,"advocate","trust","advocat","abogado","UTF-8",0
"1176",654,2017-10-02 05:00:00,4,"violence","anger","violència","violencia","UTF-8",1.6094379124341
"1177",654,2017-10-02 05:00:00,4,"violence","fear","violència","violencia","UTF-8",1.6094379124341
"1178",654,2017-10-02 05:00:00,4,"violence","sadness","violència","violencia","UTF-8",1.6094379124341
"1179",654,2017-10-02 05:00:00,4,"sickening","anger","nauseabund","nauseabundo","UTF-8",1.6094379124341
"1180",654,2017-10-02 05:00:00,4,"sickening","disgust","nauseabund","nauseabundo","UTF-8",1.6094379124341
"1181",654,2017-10-02 05:00:00,4,"sickening","fear","nauseabund","nauseabundo","UTF-8",1.6094379124341
"1182",654,2017-10-02 05:00:00,4,"sickening","sadness","nauseabund","nauseabundo","UTF-8",1.6094379124341
"1183",656,2017-10-12 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"1184",659,2017-10-06 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"1185",659,2017-10-06 08:00:00,0,"problem","fear","problema","problema","UTF-8",0
"1186",659,2017-10-06 08:00:00,0,"problem","sadness","problema","problema","UTF-8",0
"1187",660,2017-10-16 18:00:00,0,"freedom","joy","llibertat","libertad","UTF-8",0
"1188",660,2017-10-16 18:00:00,0,"freedom","trust","llibertat","libertad","UTF-8",0
"1189",661,2017-10-17 07:00:00,0,"battle","anger","batalla","batalla","UTF-8",0
"1190",662,2017-10-16 16:00:00,1,"ready","anticipation","A punt","Listo","UTF-8",0.693147180559945
"1191",662,2017-10-16 16:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"1192",662,2017-10-16 16:00:00,1,"safe","joy","segur","seguro","UTF-8",0.693147180559945
"1193",662,2017-10-16 16:00:00,1,"safe","trust","segur","seguro","UTF-8",0.693147180559945
"1194",663,2017-10-09 03:00:00,0,"enjoy","joy","gaudir","disfrutar","UTF-8",0
"1195",666,2017-10-15 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"1196",666,2017-10-15 14:00:00,0,"court","anger","tall","Corte","UTF-8",0
"1197",666,2017-10-15 14:00:00,0,"court","fear","tall","Corte","UTF-8",0
"1198",667,2017-10-05 02:00:00,0,"law","trust","llei","ley","UTF-8",0
"1199",668,2017-10-06 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"1200",669,2017-10-20 05:00:00,0,"military","fear","militar","militar","UTF-8",0
"1201",669,2017-10-20 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"1202",670,2017-10-03 22:00:00,0,"rule","trust","regla","regla","UTF-8",0
"1203",670,2017-10-03 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"1204",671,2017-10-05 13:00:00,0,"unknown","anticipation","desconegut","desconocido","UTF-8",0
"1205",671,2017-10-05 13:00:00,0,"unknown","fear","desconegut","desconocido","UTF-8",0
"1206",672,2017-10-01 19:00:00,1,"happy","joy","content","contento","UTF-8",0.693147180559945
"1207",673,2017-10-16 20:00:00,0,"court","anger","tall","Corte","UTF-8",0
"1208",673,2017-10-16 20:00:00,0,"court","fear","tall","Corte","UTF-8",0
"1209",673,2017-10-16 20:00:00,0,"imprisoned","anger","empresonat","encarcelado","UTF-8",0
"1210",673,2017-10-16 20:00:00,0,"imprisoned","disgust","empresonat","encarcelado","UTF-8",0
"1211",673,2017-10-16 20:00:00,0,"imprisoned","fear","empresonat","encarcelado","UTF-8",0
"1212",673,2017-10-16 20:00:00,0,"imprisoned","sadness","empresonat","encarcelado","UTF-8",0
"1213",677,2017-10-09 06:00:00,0,"abandon","fear","abandonar","abandonar","UTF-8",0
"1214",677,2017-10-09 06:00:00,0,"abandon","sadness","abandonar","abandonar","UTF-8",0
"1215",678,2017-10-02 09:00:00,0,"absence","fear","absència","ausencia","UTF-8",0
"1216",678,2017-10-02 09:00:00,0,"absence","sadness","absència","ausencia","UTF-8",0
"1217",679,2017-10-02 08:00:00,2,"majority","trust","majoria","mayoria","UTF-8",1.09861228866811
"1218",680,2017-10-06 14:00:00,0,"proud","joy","orgullós","orgulloso","UTF-8",0
"1219",680,2017-10-06 14:00:00,0,"proud","trust","orgullós","orgulloso","UTF-8",0
"1220",680,2017-10-06 14:00:00,0,"afraid","fear","espantat","asustado","UTF-8",0
"1221",680,2017-10-06 14:00:00,0,"lose","anger","perdre","perder","UTF-8",0
"1222",680,2017-10-06 14:00:00,0,"lose","disgust","perdre","perder","UTF-8",0
"1223",680,2017-10-06 14:00:00,0,"lose","fear","perdre","perder","UTF-8",0
"1224",680,2017-10-06 14:00:00,0,"lose","sadness","perdre","perder","UTF-8",0
"1225",680,2017-10-06 14:00:00,0,"lose","surprise","perdre","perder","UTF-8",0
"1226",681,2017-10-01 15:00:00,1,"clash","anger","xoc","choque","UTF-8",0.693147180559945
"1227",682,2017-10-06 14:00:00,1,"excellent","joy","excel·lent","excelente","UTF-8",0.693147180559945
"1228",682,2017-10-06 14:00:00,1,"excellent","trust","excel·lent","excelente","UTF-8",0.693147180559945
"1229",683,2017-10-03 19:00:00,152,"shame","disgust","vergonya","vergüenza","UTF-8",5.03043792139244
"1230",683,2017-10-03 19:00:00,152,"shame","fear","vergonya","vergüenza","UTF-8",5.03043792139244
"1231",683,2017-10-03 19:00:00,152,"shame","sadness","vergonya","vergüenza","UTF-8",5.03043792139244
